buyer_id,first_name,last_name,age,city_id,marital_status_id,job_id,buyer_area_code,buyer_phone_number
64385,Danielle,Harvey,29,294,4,120,639,336-7930
64386,Heidi,Sherman,21,302,4,231,902,185-5847
64387,Edward,Molina,68,139,2,385,807,118-6444
64388,Susan,Davenport,71,184,1,342,506,629-6755
64389,Joseph,Gray,61,115,5,102,778,468-3441
64390,Kenneth,Andrews,40,331,4,116,416,775-5035
64391,Rachel,Nelson,76,128,2,340,905,106-1429
64392,Michelle,Alexander,78,330,4,144,825,251-1003
64393,Nathan,Newman,40,219,3,244,902,345-1281
64394,Craig,Allen,27,141,3,213,226,191-1403
64395,Kristen,Rogers,20,105,1,349,367,551-6212
64396,Virginia,Castro,75,253,1,361,367,481-4688
64397,Billy,Green,74,62,3,381,236,649-7742
64398,Matthew,Hicks,51,132,3,58,613,143-4627
64399,Norman,Ortiz,50,264,4,426,579,652-3407
64400,Judith,Stark,73,133,3,366,587,118-3240
64401,Tammy,Pena,27,168,4,431,249,411-5076
64402,Dennis,Lane,44,351,2,167,613,985-2698
64403,Christine,Frank,51,139,2,305,782,529-8747
64404,Isabella,Miller,54,329,3,222,506,799-5895
64405,William,Vance,60,158,2,314,587,207-6329
64406,Leah,Webster,75,143,4,382,431,962-5845
64407,Daniel,Harris,35,106,5,210,250,568-5103
64408,Jody,Strong,74,74,4,45,825,886-5101
64409,Tyler,Glover,44,310,3,229,819,330-1271
64410,Travis,Pitts,79,107,2,98,780,963-5020
64411,Ryan,Mcintyre,76,207,2,204,418,461-2397
64412,Kristen,Moore,27,4,3,271,514,728-9909
64413,Wayne,Duran,61,186,2,270,519,642-3846
64414,Tamara,Rodgers,18,247,4,304,226,508-3018
64415,Jenna,Bennett,28,202,5,185,418,500-8279
64416,Timothy,Gillespie,21,200,5,330,902,429-4920
64417,Carolyn,Fox,23,360,5,27,343,615-8334
64418,Michael,Charles,28,352,5,146,604,770-5953
64419,Scott,Robinson,60,237,1,146,514,368-7206
64420,John,Nguyen,27,322,4,17,709,915-2534
64421,Kenneth,Stanton,50,106,5,262,204,790-2213
64422,Brian,Williams,57,281,4,112,709,338-7497
64423,Todd,Yang,28,319,4,355,587,565-8608
64424,Jeffrey,Wiggins,76,167,5,80,236,558-4661
64425,Angela,Jackson,36,315,4,163,867,561-9019
64426,Melinda,Hill,65,389,4,377,579,118-3034
64427,Christine,Meyer,63,326,5,331,418,244-9716
64428,Briana,Wise,58,92,3,353,519,507-2583
64429,Richard,Thornton,23,164,3,10,438,779-6207
64430,Don,Gilmore,19,325,5,207,403,282-7444
64431,Phillip,Hobbs,60,206,3,63,403,770-4354
64432,Angel,Vaughn,34,185,3,171,902,555-2540
64433,Lori,Fisher,41,359,3,241,514,693-4600
64434,Marc,Smith,30,366,2,2,416,502-1831
64435,Tyler,Rodriguez,64,139,4,369,639,871-1112
64436,Frank,Harris,41,90,3,6,403,899-7914
64437,Mark,Jackson,54,61,3,25,587,320-1195
64438,Jessica,Sanchez,73,107,4,134,250,172-5735
64439,Ryan,Rogers,71,70,5,286,514,885-5412
64440,Lindsay,White,63,53,5,305,204,114-5271
64441,Courtney,Haynes,73,202,2,170,782,598-3851
64442,Cindy,Stephens,74,140,2,229,873,682-5952
64443,Michelle,Martinez,24,368,3,34,249,738-7883
64444,Richard,Weaver,71,102,4,161,236,963-4354
64445,Susan,Smith,53,336,4,58,226,979-5738
64446,Patricia,Lopez,46,160,2,121,514,599-8856
64447,Tanya,Russell,80,279,2,48,705,263-5111
64448,Debra,Davis,29,275,2,373,236,274-3794
64449,Rhonda,Reynolds,26,105,3,110,705,504-8091
64450,James,Brown,47,269,3,220,778,941-4626
64451,Carol,Young,61,125,5,80,705,352-7258
64452,Dennis,Herrera,42,264,2,346,437,814-9954
64453,Amanda,Hensley,50,339,3,282,548,273-6892
64454,Lauren,Harper,62,365,4,404,418,701-2153
64455,Regina,Walters,61,140,5,407,367,239-2958
64456,Leslie,West,41,161,1,321,403,597-2419
64457,Christopher,Fisher,59,254,5,369,431,511-1748
64458,Catherine,Green,70,253,4,119,204,731-4716
64459,Kenneth,Osborne,56,303,2,195,226,621-8638
64460,Eric,Green,61,127,5,303,780,703-7328
64461,Erica,Holt,75,343,5,229,431,561-1722
64462,Tiffany,Romero,38,121,5,366,709,352-2489
64463,Tina,Howe,43,82,1,259,581,279-3076
64464,John,Carpenter,21,334,5,142,343,500-1818
64465,Nicole,Rhodes,29,343,2,344,579,841-8212
64466,Sheila,Kelly,40,337,4,52,548,220-4177
64467,Carmen,Lewis,71,308,5,401,514,782-7652
64468,Emma,Lynch,52,357,4,33,581,630-7462
64469,Charles,Taylor,67,223,1,297,782,166-2413
64470,Chris,Lopez,39,261,1,143,450,891-9340
64471,Rita,Johnson,54,109,1,259,431,119-7721
64472,Ashley,Mendoza,37,127,1,275,514,957-4509
64473,Anthony,Phillips,38,270,4,105,807,490-7406
64474,Jake,Thompson,71,229,2,19,902,364-2502
64475,Ian,Rowe,23,101,1,14,647,583-4594
64476,Matthew,Cole,66,343,2,241,343,437-2549
64477,Haley,Frazier,70,283,1,172,705,450-4690
64478,Angela,Brewer,70,121,2,94,204,724-7160
64479,Gregory,Daniels,31,106,3,278,249,507-8101
64480,Leonard,Elliott,49,343,4,259,418,664-1223
64481,Amanda,Collins,37,104,3,155,236,931-2360
64482,Dustin,Johnson,61,88,3,378,705,567-7744
64483,Manuel,Smith,23,137,1,301,867,161-5462
64484,Priscilla,Aguirre,72,269,3,204,587,827-7399
64485,Stacey,Rosario,18,330,1,236,709,626-7907
64486,Todd,Martinez,77,226,3,6,867,129-9564
64487,Jason,Stephens,48,224,4,244,639,966-8980
64488,Kyle,Phillips,68,313,4,338,579,688-4319
64489,John,Hall,47,352,3,192,519,277-3162
64490,Matthew,Gray,28,131,3,425,514,423-4945
64491,Jennifer,Cunningham,46,193,1,161,343,893-9076
64492,Alexander,Baxter,40,68,5,56,367,379-2162
64493,Vicki,Gonzalez,81,392,2,103,613,547-8737
64494,Frances,Haley,70,75,2,352,289,382-6654
64495,Kristen,Smith,73,219,1,225,226,633-4040
64496,Stacie,Harris,59,160,4,135,418,328-5781
64497,Claire,Johnson,65,158,5,130,514,334-7824
64498,William,Osborne,30,121,4,267,905,576-6251
64499,Holly,Hernandez,67,282,1,107,416,102-6045
64500,Andrea,Arias,46,268,3,430,604,482-9917
64501,Margaret,Arnold,62,124,2,94,514,654-5843
64502,Thomas,Heath,51,110,3,327,450,152-5032
64503,Laura,Collins,43,62,2,14,819,477-9415
64504,Mary,Williams,67,240,5,128,450,804-2364
64505,Karen,Bishop,53,186,3,256,604,624-2107
64506,Adam,Fletcher,39,266,2,422,867,787-2432
64507,Gabrielle,Rangel,53,132,4,72,418,275-3466
64508,Samantha,Carter,43,74,2,364,782,202-8111
64509,Richard,Owens,81,147,3,363,587,924-8880
64510,Ryan,White,70,299,3,234,519,454-3695
64511,Justin,Reed,51,304,2,23,548,385-5925
64512,Patricia,Wilson,70,150,4,20,450,127-9693
64513,Michael,Bryant,80,142,1,246,514,734-8528
64514,Diane,Skinner,72,361,5,27,825,311-6533
64515,Allen,Roberts,29,38,3,413,639,112-8097
64516,Brandon,Taylor,47,59,3,220,807,505-2409
64517,Cindy,Goodman,46,113,5,64,506,818-1225
64518,Jacqueline,Gordon,24,144,5,181,778,924-9271
64519,Matthew,Moran,70,157,2,270,647,812-4937
64520,Travis,Bryan,68,364,4,307,250,202-9408
64521,Ronnie,Hall,72,320,2,213,604,337-2057
64522,Luis,Austin,59,170,3,75,204,773-9108
64523,Gerald,Compton,35,361,1,286,639,765-3676
64524,Jamie,Savage,31,105,5,288,249,574-1858
64525,Hailey,Miller,69,17,3,240,780,509-3675
64526,James,Trujillo,44,130,3,352,506,306-7667
64527,Jeffrey,Francis,56,276,4,196,437,594-4299
64528,Amy,George,26,360,4,20,306,108-9950
64529,Jeffrey,Campbell,70,277,2,145,438,375-4622
64530,Brandon,Hartman,80,296,4,298,782,675-5887
64531,Angela,Hernandez,58,233,2,173,343,550-6388
64532,Betty,Gentry,62,221,2,254,873,994-3987
64533,Donna,Weaver,40,366,4,9,581,997-2073
64534,Meghan,Lee,65,38,5,181,587,416-1846
64535,Katherine,Savage,57,131,2,307,604,119-3495
64536,Jennifer,Fisher,79,133,2,351,519,875-4656
64537,Amanda,Carpenter,27,65,5,104,647,327-2642
64538,Alexander,Johnson,39,247,5,77,289,837-2714
64539,Dana,Reynolds,19,67,3,321,438,803-5038
64540,Darren,Mora,51,256,1,315,825,596-3154
64541,Steven,Howell,50,160,5,244,905,333-3399
64542,Katrina,Perry,66,319,1,307,450,891-3265
64543,Nicholas,Jenkins,75,227,2,30,581,534-6118
64544,William,Pratt,45,339,3,151,306,834-9908
64545,John,Osborne,65,133,5,301,226,369-8566
64546,Charles,Garcia,74,307,2,117,581,418-9478
64547,Michele,Walters,27,157,2,154,249,998-9711
64548,Miranda,Mcintyre,56,354,5,155,367,398-1180
64549,Lori,Maynard,41,131,2,85,819,654-2416
64550,Jose,Bowers,33,339,2,367,306,928-6722
64551,Grant,Shelton,27,372,3,229,431,876-5451
64552,Melanie,Cline,75,129,4,318,705,145-1590
64553,Alexandra,Curtis,60,214,3,338,289,675-6482
64554,Nancy,Ferguson,79,316,4,301,873,303-1058
64555,Anthony,Vaughn,70,312,1,122,604,530-1569
64556,Christian,Barrett,36,124,3,78,450,918-5081
64557,Lisa,Turner,49,267,5,419,438,770-9951
64558,Kevin,Baldwin,51,107,5,297,250,610-4255
64559,Jodi,Parker,28,339,1,361,514,110-8265
64560,Catherine,Beck,77,333,5,137,306,158-6532
64561,Christine,Simpson,47,147,1,167,548,223-7073
64562,James,James,61,275,5,323,782,298-7660
64563,Brian,Barnes,67,237,2,71,250,104-4868
64564,Natalie,Klein,49,326,2,381,250,920-8663
64565,Michael,Cummings,45,303,3,176,807,115-5496
64566,Michael,Boyd,45,234,2,64,778,205-7885
64567,Martin,Clements,75,258,4,88,780,674-9536
64568,Thomas,Jones,77,101,2,236,587,274-1414
64569,Jessica,Mahoney,31,215,4,145,450,270-6806
64570,John,Giles,70,314,5,359,514,515-1016
64571,Amanda,Green,65,340,3,143,236,240-7068
64572,Ellen,Johnson,43,145,4,218,780,639-3485
64573,Sara,Hammond,60,304,1,293,437,234-9344
64574,Stephanie,Coleman,52,102,4,263,306,375-2849
64575,Michael,Thompson,62,121,4,110,204,355-2622
64576,Monica,Hill,72,263,2,217,506,527-4389
64577,Ryan,Oliver,69,301,2,140,905,647-1179
64578,Brandi,Ford,76,106,2,163,639,839-5148
64579,Jason,Trujillo,22,301,1,139,867,112-3169
64580,Amanda,Stanton,20,236,4,309,613,580-6140
64581,Melissa,Nelson,67,196,5,25,438,930-7407
64582,Kelly,Hall,35,300,4,62,438,417-2859
64583,Christopher,Villarreal,60,134,2,328,514,282-4888
64584,Michael,Butler,36,206,2,42,548,487-4927
64585,Kathleen,Hill,45,340,3,424,613,973-5668
64586,Zachary,Patterson,79,124,2,251,204,877-1656
64587,Phillip,Little,24,28,4,18,403,116-7755
64588,Whitney,Jenkins,37,149,2,26,506,752-1016
64589,Tanner,Nichols,31,298,3,374,450,458-4973
64590,Jessica,Edwards,67,351,1,306,709,521-5580
64591,Michael,Lara,65,166,1,337,437,328-8128
64592,Thomas,Dougherty,57,21,2,166,416,574-2050
64593,Joseph,Taylor,47,301,2,127,367,713-7262
64594,Lisa,Weaver,66,127,5,259,437,947-2773
64595,Eric,Murphy,62,233,5,66,867,335-6122
64596,Jason,Ball,38,125,2,199,581,870-9894
64597,Joshua,Gregory,50,227,1,132,705,661-4497
64598,Neil,Ramirez,32,159,2,189,587,903-4250
64599,Stephen,Parsons,27,147,2,36,825,699-3994
64600,Eric,Hansen,64,256,3,293,548,101-9760
64601,Daisy,Graham,31,147,3,388,639,574-8957
64602,Janice,Robbins,64,349,2,410,437,417-3947
64603,Logan,Wood,21,20,3,343,226,833-3705
64604,Matthew,Lynn,47,105,3,24,647,530-2089
64605,Chloe,Phelps,69,375,4,408,204,614-1973
64606,Blake,Murray,32,109,1,409,226,378-3630
64607,Kenneth,Webster,70,236,1,347,867,928-9317
64608,Sarah,Bowers,63,65,3,146,438,155-7820
64609,Lisa,Hansen,50,58,5,345,604,154-6077
64610,Jennifer,Edwards,77,106,2,207,587,578-1185
64611,Christopher,Ramos,21,200,2,149,819,460-1334
64612,Sheila,Smith,53,372,1,114,236,633-6724
64613,Ruben,Nelson,40,315,4,154,450,950-9537
64614,Victoria,Bell,56,138,5,108,807,789-8877
64615,Sarah,Downs,72,149,5,415,519,641-9601
64616,Krystal,Baker,38,119,4,91,250,692-4271
64617,Christopher,Parker,20,211,5,416,819,874-2187
64618,Gina,Taylor,78,218,1,420,873,642-6697
64619,Tracy,Greene,64,212,4,258,289,729-4617
64620,Cindy,Joseph,22,47,1,191,819,357-8420
64621,Kenneth,Park,77,184,4,31,587,923-5653
64622,Kim,Carter,41,216,4,425,289,163-1897
64623,Patrick,Patrick,47,326,4,53,438,560-7643
64624,Samuel,Giles,25,254,3,387,306,476-4765
64625,David,Nichols,79,325,5,92,778,905-1249
64626,Brianna,Johnson,56,22,1,19,226,224-4431
64627,Diana,Cardenas,26,195,5,66,807,780-4597
64628,James,Hood,62,345,3,377,204,954-8679
64629,Patricia,Mack,80,78,4,416,705,290-6036
64630,Kyle,White,49,52,5,295,437,811-4490
64631,Juan,Torres,44,241,2,71,782,613-8617
64632,Erik,Burnett,60,321,2,328,873,558-1856
64633,Jason,Mitchell,23,112,1,50,581,324-5104
64634,Louis,Caldwell,44,173,5,372,825,670-1692
64635,Victor,Johnston,34,329,2,302,438,987-5685
64636,Courtney,Kennedy,27,208,5,278,548,907-8011
64637,Wayne,Payne,41,351,4,92,250,388-1293
64638,Diana,Rose,37,282,4,301,343,829-6173
64639,Tiffany,Walker,48,105,2,77,613,933-8965
64640,Kimberly,Grant,80,320,4,59,365,455-1368
64641,Jeffrey,Dean,69,9,5,378,579,510-2497
64642,Sarah,Morrison,53,356,3,194,204,124-5946
64643,Erica,Graham,25,267,4,376,438,747-9969
64644,Jacqueline,Blake,62,138,2,312,873,437-1163
64645,Nicholas,Porter,74,124,1,16,905,635-8788
64646,Richard,Wagner,70,158,4,109,403,606-5733
64647,Melissa,Watson,65,125,2,207,431,736-2050
64648,Carrie,Lawson,23,106,1,134,780,267-1489
64649,Craig,Acosta,46,165,4,367,250,409-5672
64650,Dustin,Ford,27,178,3,130,819,392-6594
64651,Nathaniel,Singleton,18,254,3,163,514,905-5116
64652,William,Williams,63,210,1,430,403,110-4775
64653,Regina,Lee,51,4,4,393,431,159-9587
64654,Deborah,Butler,31,216,3,229,250,626-9153
64655,Tammy,May,23,362,5,73,431,509-1323
64656,Michael,Gill,63,230,3,256,613,947-9143
64657,Valerie,Edwards,42,122,1,189,548,647-5423
64658,Samantha,Clark,66,22,5,323,437,126-7564
64659,Thomas,Benjamin,43,103,4,116,418,338-8042
64660,Lacey,Powell,67,283,1,136,867,646-6329
64661,Bonnie,Wood,64,185,4,421,204,868-5364
64662,Jacob,Russell,77,342,2,145,289,566-7394
64663,Brandon,Marsh,39,324,4,223,226,963-6208
64664,Ashley,Henry,75,156,3,206,519,832-6110
64665,Craig,Owens,37,53,1,355,249,722-1042
64666,Jason,Mills,35,16,1,252,905,860-7009
64667,Samuel,Stewart,68,240,2,355,204,733-9381
64668,Heather,Miller,35,139,1,236,639,285-4480
64669,Miranda,Hansen,27,265,5,17,639,347-2396
64670,Lindsay,Sanders,70,116,2,25,709,105-7587
64671,Christina,Li,19,170,5,374,807,846-8303
64672,Cassandra,Beck,79,101,2,406,249,391-8476
64673,Sara,Logan,19,128,3,210,418,475-6802
64674,April,Taylor,69,272,3,303,581,827-8488
64675,Wesley,Roy,36,44,2,219,514,808-8535
64676,April,Klein,47,322,5,82,236,515-2146
64677,Eric,Marks,23,293,2,166,226,748-5641
64678,Cynthia,Armstrong,57,364,5,35,418,360-8003
64679,Melissa,Fleming,30,260,1,202,579,853-5971
64680,Amy,Gilbert,23,265,5,296,343,322-9873
64681,Tammy,Thomas,18,145,1,251,782,250-7556
64682,Sherri,Williams,40,299,2,36,437,634-9231
64683,Veronica,Hernandez,59,149,3,247,506,650-5093
64684,Tyler,Barton,75,361,2,65,873,579-6971
64685,Joanna,Williams,44,121,2,74,778,814-8537
64686,Autumn,White,51,290,1,292,250,706-9489
64687,Jaime,Smith,21,283,1,204,807,544-1279
64688,Clayton,Edwards,79,278,4,387,604,853-4369
64689,Matthew,Wilson,70,273,1,166,587,768-2662
64690,Taylor,Wilson,22,123,5,15,343,778-5810
64691,Richard,Cannon,72,331,1,313,306,967-3500
64692,Adrian,Collins,57,261,1,60,705,176-6585
64693,Michelle,Mendoza,34,160,3,160,226,115-1894
64694,Scott,Fuentes,50,132,2,271,365,573-5199
64695,Joel,Fowler,42,281,1,135,647,344-2641
64696,Stephen,Smith,46,275,2,216,902,702-1453
64697,Joel,Cantrell,19,261,4,375,226,421-4440
64698,William,Brown,22,358,1,293,639,677-8373
64699,Thomas,Dunlap,70,212,5,192,647,473-2342
64700,Jackson,Becker,67,42,4,420,819,369-2219
64701,Timothy,Haynes,29,348,1,91,249,483-8655
64702,Jeffrey,Warren,71,247,1,96,705,480-3070
64703,Angela,Navarro,40,236,5,100,365,270-5382
64704,Zachary,Gonzalez,18,342,2,327,249,612-1840
64705,Bill,Ramos,33,162,5,31,867,729-4918
64706,Michael,Rodriguez,20,339,3,277,548,423-8077
64707,Ryan,Rice,22,28,4,229,418,441-2400
64708,Martin,Haynes,31,339,1,364,236,572-4376
64709,Douglas,Gray,75,388,4,296,613,808-4564
64710,Edward,Carpenter,43,207,2,98,873,955-5193
64711,Keith,Morgan,41,137,2,266,873,130-5063
64712,John,Mitchell,59,100,5,11,306,991-4125
64713,Sara,Allen,33,111,5,409,226,642-2254
64714,Adam,Strong,27,136,3,311,306,696-9988
64715,Joshua,Barrett,65,71,3,395,613,919-5489
64716,Philip,Boyer,33,71,4,307,778,964-6361
64717,Brenda,Vega,20,103,4,327,905,865-8979
64718,Stephen,Miller,58,230,1,332,519,683-2117
64719,Joel,Lewis,69,164,1,396,579,301-9816
64720,Elizabeth,Reid,49,341,1,386,548,264-5059
64721,Derek,Hubbard,54,36,5,107,581,376-7451
64722,Wayne,Franklin,22,154,4,215,613,839-9054
64723,Candice,Brown,78,177,5,72,639,773-1371
64724,Robert,Lowe,56,104,1,295,709,311-7516
64725,Regina,Vargas,70,182,3,57,647,829-4734
64726,Dominique,Miller,27,168,4,198,226,602-8765
64727,Robert,Sullivan,44,206,3,226,581,605-6223
64728,Nicole,Clark,29,166,5,352,306,199-8866
64729,Angela,Fowler,73,191,1,142,437,174-1926
64730,Rebecca,Martinez,42,304,5,35,289,618-1399
64731,Ethan,White,37,164,4,245,431,655-8370
64732,Bryan,Hall,39,51,2,78,438,205-3422
64733,Michael,Krause,23,135,3,123,639,647-2514
64734,Amy,Huber,44,104,1,181,236,539-1485
64735,Erica,Jones,49,132,4,126,587,780-2112
64736,Heather,Richardson,73,302,5,280,581,728-8259
64737,Jamie,Ford,74,192,5,56,519,541-8343
64738,Victoria,Davis,75,228,3,322,514,661-1981
64739,Jeffrey,Smith,49,41,4,4,403,537-1933
64740,Sean,Smith,55,179,3,81,365,691-6373
64741,Michael,Buchanan,57,149,3,176,431,709-9339
64742,Danny,Thomas,30,311,4,356,902,610-9498
64743,Jeremy,Alexander,41,334,2,431,250,169-7796
64744,Cristian,Nguyen,77,350,2,327,780,586-5918
64745,John,Cole,63,359,5,390,902,555-8528
64746,Emily,Edwards,73,312,3,161,418,715-2893
64747,Jennifer,Salas,52,202,1,191,705,651-6229
64748,Jacob,Robles,45,143,4,375,587,451-5586
64749,Jennifer,Sanchez,57,42,5,224,250,751-2965
64750,Tony,Carter,66,278,3,256,437,778-7700
64751,Joshua,Mcdaniel,45,29,4,250,418,788-4012
64752,Doris,Durham,35,270,1,99,418,986-3718
64753,Daniel,Sullivan,74,138,5,112,343,102-2183
64754,Joe,Roberts,42,183,3,20,249,263-8103
64755,Kayla,Tanner,29,346,1,59,867,753-6739
64756,Samantha,Ruiz,22,8,4,175,514,586-9285
64757,James,Walker,73,263,5,136,709,399-3164
64758,David,Figueroa,27,109,5,68,450,957-3440
64759,Sherri,Johnson,38,271,3,357,450,847-9222
64760,Michael,Butler,20,202,1,26,780,687-5159
64761,Ronald,Smith,18,186,3,76,438,270-9536
64762,Theresa,Rodriguez,78,138,4,53,581,544-2737
64763,Caroline,Gonzalez,47,221,2,120,778,136-2494
64764,Adam,Smith,34,100,1,146,873,575-6219
64765,Jacqueline,Scott,70,175,4,315,613,265-4198
64766,Pamela,Taylor,49,240,2,395,431,870-4569
64767,Kevin,Matthews,59,159,3,323,579,752-7748
64768,Jerry,Fischer,62,116,5,207,825,281-2318
64769,Eric,Cole,47,120,2,231,639,481-8939
64770,Emily,Thomas,19,343,1,156,579,499-1901
64771,Willie,Coleman,60,212,5,71,873,380-2595
64772,Bruce,Taylor,32,35,1,187,780,582-4136
64773,April,Robinson,44,141,2,384,705,139-8053
64774,Michael,Weber,50,221,5,141,579,818-8118
64775,Paul,Carpenter,67,218,5,82,416,238-4291
64776,Ann,Davidson,31,209,3,241,343,446-4799
64777,Carlos,Gray,32,138,4,264,780,835-9847
64778,Robert,Suarez,71,312,5,127,647,896-2053
64779,Jack,Hunter,73,10,3,368,403,333-9570
64780,Sarah,Hernandez,18,198,3,254,902,558-7166
64781,Gregory,Cook,19,183,1,246,226,585-3037
64782,Michael,Davis,32,163,2,350,343,440-4269
64783,Mark,Henry,43,25,1,155,306,402-6206
64784,Mark,Foster,71,249,5,254,604,508-4498
64785,Jesse,Burns,56,66,2,95,579,598-9449
64786,Robert,Lawson,81,375,4,373,367,131-6642
64787,Dwayne,Smith,80,335,3,280,306,783-9638
64788,Gary,Hunter,81,238,3,72,431,603-4038
64789,Jennifer,Walker,29,234,5,126,438,479-1969
64790,Gene,Olson,63,274,4,383,873,682-9691
64791,Alyssa,Hunter,59,318,4,149,867,429-4098
64792,Robert,Chapman,34,14,4,302,613,114-3343
64793,John,Payne,45,116,2,132,519,798-5097
64794,Debra,Mcmahon,20,34,1,17,250,409-7655
64795,Vanessa,Williams,75,344,2,324,306,323-3768
64796,Marie,Smith,54,101,1,431,437,800-9060
64797,Patrick,Vasquez,38,145,2,158,579,238-1324
64798,James,Novak,52,14,4,245,437,915-5568
64799,Joseph,Mcdonald,42,50,3,120,902,887-7112
64800,Ana,Robertson,54,174,4,246,825,619-8825
64801,Tara,Bernard,58,339,5,4,579,330-9100
64802,Emily,Bishop,18,142,2,67,204,571-5578
64803,Bryan,Thomas,23,230,4,104,647,104-9898
64804,David,Romero,58,253,3,117,782,729-3670
64805,Craig,Morrison,58,253,5,170,604,371-4292
64806,Michael,Woodard,74,310,4,356,902,764-8622
64807,James,Li,79,167,1,402,807,771-9713
64808,Jonathan,Sharp,27,185,3,213,236,801-8148
64809,Stephanie,Norris,68,119,4,178,807,366-4742
64810,Zachary,Weeks,26,340,2,198,902,763-7772
64811,Christopher,Adams,63,11,3,87,343,772-2086
64812,Alyssa,Brown,58,323,4,381,782,366-5212
64813,Steven,Davis,58,259,1,211,450,490-5165
64814,Micheal,Foster,80,298,5,125,249,244-8681
64815,Christopher,Daniels,58,147,4,295,289,558-8093
64816,Michael,Gardner,23,356,4,351,825,336-4762
64817,John,Carr,45,138,2,411,548,833-5681
64818,Shaun,Floyd,38,368,1,110,438,153-9131
64819,Robert,Herrera,58,187,3,325,873,211-7844
64820,Anne,Gonzalez,67,118,3,168,450,339-9981
64821,Michael,Ashley,48,207,1,333,548,415-1044
64822,Alice,Farrell,18,209,4,241,289,495-2489
64823,Jerry,Taylor,46,142,4,71,780,355-3195
64824,Bradley,Brown,79,189,2,277,905,853-6606
64825,Christopher,Mejia,50,257,2,362,778,987-8536
64826,Reginald,Wells,63,363,2,25,226,873-7785
64827,David,Wolfe,43,204,1,38,873,914-4926
64828,Nicholas,Zhang,80,5,4,200,403,529-2834
64829,Peter,Pineda,19,121,2,365,807,312-1645
64830,Max,Fields,33,140,5,208,236,216-6458
64831,Patricia,Lopez,81,140,2,312,250,506-9492
64832,Holly,Parker,20,119,1,289,418,117-6556
64833,Jasmine,Hardin,29,340,3,21,902,395-8035
64834,Beverly,Fletcher,27,195,1,349,709,524-1049
64835,Rebecca,Wong,50,203,5,111,431,553-5471
64836,Judy,Terry,41,205,5,148,403,545-3575
64837,Joshua,Lyons,26,335,2,91,780,823-3976
64838,Chris,Vargas,68,146,3,352,548,506-9236
64839,Cathy,Page,72,146,3,74,873,684-1255
64840,Brooke,Bishop,20,66,3,245,438,763-5032
64841,John,Sherman,38,137,2,401,873,375-4154
64842,Andrew,Rodriguez,55,138,3,165,506,698-8385
64843,Robert,Morgan,75,71,3,297,514,925-2885
64844,Yvette,Owen,37,11,5,272,548,754-2375
64845,Kyle,Hester,75,260,4,157,431,200-8670
64846,Christine,Cole,39,153,5,341,236,650-9513
64847,Raven,Navarro,36,61,1,153,647,588-5518
64848,Timothy,Hall,61,170,2,33,548,182-5049
64849,Brian,Kerr,42,368,2,140,438,479-9564
64850,William,Moreno,21,350,5,135,416,625-3127
64851,John,Glenn,69,209,1,182,902,304-8528
64852,Amanda,Briggs,58,36,1,287,780,255-5386
64853,Phillip,Williams,41,251,4,39,519,134-5389
64854,Mitchell,Robles,34,366,2,295,431,115-2420
64855,Stephanie,Acevedo,35,48,2,117,438,952-7854
64856,Eric,Austin,26,136,1,32,782,175-9939
64857,John,David,69,117,4,334,437,378-9398
64858,Laurie,Robinson,60,175,5,301,647,473-6230
64859,Benjamin,Davis,64,355,1,10,613,777-7549
64860,Nicholas,Brown,74,246,5,200,613,743-5573
64861,Lauren,Jordan,39,235,2,112,403,608-7363
64862,Krista,Miller,50,299,4,67,639,116-7469
64863,Samantha,Patterson,51,365,3,334,226,854-5318
64864,Patrick,Reyes,59,343,2,109,807,346-2946
64865,Monica,Cooper,42,136,3,429,438,407-5436
64866,Kelly,Kramer,36,12,4,423,867,592-3690
64867,James,Davis,37,279,5,156,705,360-9369
64868,Cheryl,Hunt,65,157,1,39,249,946-3778
64869,Carol,Nelson,42,213,3,383,506,972-7786
64870,Savannah,Rodriguez,21,225,4,327,548,852-2374
64871,Julie,Valenzuela,51,180,3,61,437,261-3950
64872,Paula,Nelson,28,56,2,92,250,467-7030
64873,Jeremy,Johnson,30,120,4,123,705,684-9746
64874,Ashley,Turner,44,180,1,298,289,483-2871
64875,Angela,Jarvis,49,197,1,280,450,719-5886
64876,Tonya,Reynolds,32,204,3,418,647,336-2031
64877,Jennifer,Moody,23,120,1,97,778,970-4178
64878,Vickie,Powell,39,156,4,395,819,926-4582
64879,Veronica,Copeland,57,313,4,345,365,175-9278
64880,Richard,Hunt,60,137,5,32,514,682-2831
64881,Jennifer,Reyes,81,134,1,344,819,471-5631
64882,Mary,Wood,71,314,3,259,604,548-5632
64883,Alan,Martinez,25,110,3,313,613,160-8877
64884,Michael,Cardenas,37,233,3,307,873,273-3697
64885,Justin,Solis,19,283,5,45,873,520-2220
64886,Jeremy,Mcdonald,40,214,2,357,902,220-2734
64887,Elizabeth,Ortiz,77,114,3,39,587,521-5186
64888,Rebecca,Bauer,62,264,2,309,506,874-4809
64889,James,Ritter,55,148,1,356,867,891-1196
64890,Richard,Hernandez,25,244,4,101,579,471-4353
64891,Samuel,Scott,65,109,2,327,902,657-5460
64892,Kelly,Christensen,33,250,3,13,807,446-5084
64893,Michael,Lowe,31,337,1,337,639,765-6535
64894,Benjamin,Brown,22,178,5,222,705,991-5940
64895,Renee,Barber,36,138,1,58,438,328-2333
