owner_id,first_name,last_name,owner_area_code,owner_phone_number
47539,Lori,Moore,819,678-5443
47540,Jennifer,Graham,416,284-7249
47541,Christine,Moore,514,941-2316
47542,Thomas,Roberts,705,490-5925
47543,Danielle,Clark,902,502-5648
47544,Jaime,Hicks,647,332-3522
47545,Paul,Li,902,314-5983
47546,Darin,Navarro,431,571-8444
47547,Adam,Johnson,506,775-1295
47548,Amber,Garcia,604,252-5994
47549,Rebecca,Tran,705,773-7243
47550,Gloria,Evans,226,752-2823
47551,Rodney,Black,506,450-6910
47552,Taylor,Hill,639,974-3487
47553,John,Davidson,450,141-8435
47554,Tyler,Conley,306,856-2673
47555,Arthur,Young,639,148-1708
47556,Bailey,Green,604,867-4915
47557,Mark,Mitchell,647,976-9111
47558,Melanie,Hansen,873,438-2676
47559,Nicholas,Conner,604,272-8133
47560,Amanda,Moses,226,169-6231
47561,Daniel,Patrick,438,452-6619
47562,Amy,Harrell,639,880-9748
47563,Thomas,Lopez,579,185-2890
47564,Joshua,Vance,514,959-7851
47565,Jenny,Hernandez,306,614-2822
47566,Amy,Carter,819,117-4200
47567,Julie,Long,778,706-5990
47568,Kristina,Brown,289,937-4734
47569,Debra,Neal,819,457-3441
47570,Andrew,Willis,437,574-1363
47571,Michelle,Morris,519,472-9285
47572,Brandon,Wells,226,473-6148
47573,Robert,Hines,581,880-4499
47574,Isaac,Simpson,705,460-8997
47575,Jonathan,Matthews,306,986-6167
47576,Maria,Ortega,579,989-8648
47577,David,Hernandez,548,192-5247
47578,Karen,Johnson,587,136-2983
47579,Kimberly,Benitez,367,807-7101
47580,Carrie,Marshall,343,143-3179
47581,Denise,Jensen,343,651-4078
47582,Susan,Caldwell,365,859-2000
47583,Annette,Jordan,587,593-6923
47584,Matthew,Nolan,705,894-2833
47585,Matthew,Hill,705,958-1591
47586,Rachel,Cruz,613,548-2196
47587,Janet,Lamb,613,973-1978
47588,Natalie,Fisher,514,228-5673
47589,James,Roberts,705,125-7819
47590,Laura,Roman,548,457-7359
47591,Erin,Weiss,514,977-7611
47592,James,Fisher,519,548-1236
47593,David,Huber,867,103-9602
47594,Pamela,Hamilton,236,602-8686
47595,Alexis,Barnett,249,662-7580
47596,Meghan,Bradley,867,609-6525
47597,Bryan,Mcmahon,450,212-9439
47598,Patricia,Edwards,416,845-7952
47599,Lindsay,Thompson,431,441-5533
47600,Brian,Harper,604,174-6877
47601,Christopher,Patel,306,656-1570
47602,Bill,Morrison,604,126-1173
47603,Devin,Howard,579,405-6801
47604,Jason,Sullivan,548,861-4482
47605,Amanda,Wilson,431,281-7585
47606,Megan,Huang,639,789-3137
47607,Linda,Griffin,778,295-5461
47608,Dominique,Patterson,825,939-8602
47609,Jeffery,Jones,416,159-2551
47610,Paige,Crawford,365,416-6291
47611,Edward,Mason,807,528-8981
47612,Thomas,Humphrey,249,240-5705
47613,Jonathan,Brown,249,244-8938
47614,Billy,Lindsey,709,490-2528
47615,Miranda,Holt,604,585-9177
47616,Julia,Escobar,780,409-7197
47617,Mitchell,Johnson,365,535-5909
47618,Joel,Mcdonald,506,296-9170
47619,Gary,Curtis,807,586-4905
47620,Dana,Blake,587,160-8297
47621,Michelle,Perez,431,590-2976
47622,Dustin,Ward,587,790-9094
47623,Shannon,Houston,250,783-2474
47624,Alyssa,George,905,573-9153
47625,Troy,Johnson,514,155-9325
47626,Timothy,Santiago,519,274-5198
47627,Robert,Robles,431,293-7292
47628,Christopher,Bass,416,169-6662
47629,Nicholas,Rodriguez,579,842-3751
47630,Denise,Moore,705,157-1643
47631,Jessica,Jensen,437,271-8420
47632,Matthew,Barnett,416,262-9645
47633,Jessica,Roberts,289,713-1389
47634,Brandon,Garcia,343,532-2978
47635,Austin,Miller,519,568-6680
47636,Brandon,Pena,416,203-9887
47637,Daniel,Figueroa,450,290-2833
47638,Robert,Lawson,506,309-7477
47639,Alan,Hernandez,289,541-6432
47640,Kathy,Blake,226,214-7360
47641,Luke,Casey,450,153-5862
47642,Kenneth,Sosa,418,290-7547
47643,Bradley,Peterson,902,370-1821
47644,Stephanie,Whitney,506,676-3563
47645,Julie,Frazier,514,494-7757
47646,Randy,Beard,905,110-9196
47647,Mary,Huerta,367,860-7331
47648,Shawn,Nelson,450,139-7840
47649,Mary,Roberts,343,771-5416
47650,Darren,Arnold,902,366-5388
47651,William,Frost,705,853-8216
47652,Abigail,Franklin,514,172-8874
47653,Amy,Gonzales,519,258-6878
47654,Wesley,Woods,778,881-7892
47655,Michael,Peterson,778,408-1173
47656,Daniel,Graham,604,864-5282
47657,Grant,Mendoza,514,233-2824
47658,Steven,Fuentes,365,774-8542
47659,Joseph,Diaz,437,568-8478
47660,Lisa,Burns,431,141-6530
47661,Patricia,Decker,819,570-2335
47662,Tracy,Nelson,403,515-9570
47663,Michael,Snyder,506,194-5366
47664,Krystal,Macdonald,236,671-4196
47665,Aaron,Munoz,709,279-4523
47666,Nathan,Garcia,873,423-2923
47667,Amy,Smith,416,622-8703
47668,Maria,Curtis,519,520-7770
47669,Erika,Bender,450,448-1563
47670,Christine,Young,807,235-3973
47671,Lynn,Fuller,867,405-7370
47672,Dennis,Cole,705,173-1673
47673,Ashley,Clarke,613,761-1486
47674,Dana,Ortiz,587,230-5510
47675,Edward,Gibbs,519,514-2083
47676,Michelle,Anderson,450,848-8221
47677,Angela,Owen,289,268-4820
47678,Amy,Soto,343,400-4110
47679,Nicole,Perez,367,644-9518
47680,Caitlyn,Lyons,367,167-9974
47681,Janet,Stokes,778,299-1929
47682,Tammy,Barnes,514,631-3366
47683,Rachel,Johnson,581,778-2482
47684,Katherine,Douglas,639,350-6275
47685,William,Rodriguez,819,112-4889
47686,Megan,Curtis,204,141-1213
47687,David,Kennedy,873,185-8284
47688,Curtis,Young,226,334-3800
47689,Kimberly,Richardson,819,288-9463
47690,Jesse,Huynh,250,115-6009
47691,Sarah,Garrett,780,359-1992
47692,Lisa,Brown,343,531-2329
47693,Douglas,Knox,418,792-5223
47694,Paul,Jackson,782,974-1092
47695,Jeffrey,Richard,343,269-3945
47696,Melody,Castillo,579,428-2080
47697,Mark,Nelson,902,137-5774
47698,Jacob,Williams,587,403-2480
47699,Matthew,Swanson,819,905-8918
47700,Donna,Brown,343,174-7135
47701,Kelly,Hale,867,751-3193
47702,Amy,Rodriguez,548,714-6254
47703,Patty,Peterson,782,278-5857
47704,Joseph,Tucker,905,638-2922
47705,Sandy,Henderson,250,182-4589
47706,Kevin,Lawrence,807,674-9629
47707,David,Brown,819,521-3994
47708,Barry,Buckley,819,534-8865
47709,Jason,Armstrong,506,426-3925
47710,Erin,Estrada,825,798-6424
47711,Amanda,Lara,604,143-7741
47712,Arthur,Jackson,236,660-9633
47713,Steven,Jordan,519,181-5937
47714,Rodney,Castro,250,852-5969
47715,Melissa,Swanson,548,427-4093
47716,William,Dodson,825,152-3172
47717,Hunter,Stout,579,227-4112
47718,Morgan,Jensen,902,862-6197
47719,Bryan,Hoffman,431,670-1210
47720,Monica,Hardin,778,700-4305
47721,Chelsey,Johnson,613,953-5872
47722,Aaron,Davis,581,736-3573
47723,Patricia,Buck,647,691-6960
47724,Susan,Werner,416,197-8982
47725,Stephanie,Davidson,236,765-2459
47726,Tamara,Hernandez,581,976-3977
47727,Sarah,Stephens,438,256-4605
47728,Laurie,Edwards,450,777-3321
47729,Erik,Miller,236,757-4709
47730,Jonathan,Herman,825,895-6533
47731,Jeffrey,Frye,639,608-1826
47732,Daniel,Sharp,365,782-7201
47733,Kristie,Johnson,249,191-3529
47734,Kaitlin,Wood,873,497-3599
47735,Melissa,Callahan,825,230-6684
47736,Heather,Griffin,506,116-2297
47737,Rachel,Lewis,249,729-5182
47738,Joseph,Mann,431,807-7682
47739,Susan,Valenzuela,418,793-5364
47740,Christine,Robinson,807,275-1741
47741,Patrick,Price,343,442-9237
47742,Joseph,Carrillo,416,268-7274
47743,Kimberly,Taylor,403,206-1452
47744,Darius,Hart,825,197-6321
47745,Sheila,Hart,365,630-5226
47746,Sara,Baker,226,301-5851
47747,Richard,Miranda,418,934-2892
47748,Shannon,Adams,249,158-6491
47749,Jasmine,Gray,867,563-6183
47750,Kevin,Henry,905,735-1259
47751,Dawn,Gonzalez,604,389-1142
47752,Amber,Weber,807,740-3408
47753,Jorge,Arnold,780,459-6158
47754,Anthony,Welch,506,166-4382
47755,Denise,Clay,343,946-6200
47756,Kenneth,Mayer,709,704-2482
47757,Crystal,Foster,709,579-6253
47758,Jaime,Gray,825,879-5856
47759,Manuel,Howard,204,446-3825
47760,Steven,Lucero,581,201-9703
47761,Ricky,Holmes,705,975-8175
47762,Hunter,Wise,249,374-8790
47763,Gabriella,Smith,514,626-3186
47764,Dean,Marquez,437,910-4585
47765,Steven,Jones,867,672-1666
47766,Michelle,Andrews,306,110-7194
47767,Brandy,Boyd,548,106-4288
47768,Richard,Thompson,604,185-2794
47769,James,Grimes,437,732-3753
47770,Melanie,Bright,289,127-2693
47771,Edward,Wang,819,283-1512
47772,Marissa,Hopkins,825,1000-5035
47773,John,Estrada,581,736-1101
47774,Jamie,Kennedy,204,596-1684
47775,Kayla,Brown,905,208-5324
47776,Kimberly,Goodwin,249,447-7469
47777,Brittany,Franco,438,175-9804
47778,Andrew,Hernandez,226,801-3646
47779,William,Carter,705,730-3844
47780,Richard,Williams,250,293-7320
47781,Melanie,Callahan,867,687-9698
47782,Jeremy,Stevens,514,445-8987
47783,Jonathon,Obrien,778,433-8824
47784,Bonnie,Wright,780,960-3062
47785,Nicole,Campos,604,345-8389
47786,Sonya,Edwards,506,159-3138
47787,Jessica,Davis,367,259-1098
47788,Curtis,Burke,250,372-7835
47789,Alicia,Cameron,825,214-9073
47790,Jeremy,Ayala,587,686-7908
47791,Curtis,King,647,153-7975
47792,Marissa,Young,450,621-6000
47793,Jennifer,Castro,437,936-5129
47794,Eric,Day,647,247-6010
47795,Julie,Dougherty,514,919-7034
47796,Amy,Young,613,635-7831
47797,Samantha,Freeman,519,601-4707
47798,Renee,Sims,873,176-7078
47799,Jean,Booth,782,110-4708
47800,Shannon,Wilson,705,492-9932
47801,Kathleen,Ryan,825,932-5308
47802,Barbara,Warren,807,672-5913
47803,Nancy,Kim,438,725-2944
47804,Scott,Pearson,819,512-2368
47805,Rebecca,Jackson,587,775-2968
47806,Kimberly,Pena,418,875-6680
47807,Brandi,Underwood,343,253-2617
47808,Joseph,Fuller,403,273-7210
47809,Benjamin,Jones,306,452-5766
47810,Christopher,Clark,514,611-6464
47811,Robert,Wilson,807,676-5870
47812,David,Vega,782,378-6952
47813,Michele,Rivera,604,883-9884
47814,Linda,Alvarez,579,756-7683
47815,Patrick,Moreno,250,151-8254
47816,Jermaine,Rodriguez,367,585-5089
47817,Wendy,Barr,519,892-9183
47818,Elaine,Gonzalez,506,707-8939
47819,Debra,Parker,514,724-5871
47820,Amy,Phillips,506,154-1266
47821,Linda,Fields,709,263-2219
47822,Erik,Rojas,548,738-3057
47823,Michael,Briggs,819,628-4501
47824,Gregory,Fleming,778,746-5505
47825,Travis,Gibson,438,110-5383
47826,Christian,Rice,581,930-2687
47827,Heather,Bell,403,750-1833
47828,Julie,George,514,801-6035
47829,Daniel,Benitez,613,639-9049
47830,Charles,Smith,403,782-1205
47831,Michelle,Hebert,437,961-8761
47832,Tammy,Myers,204,261-3848
47833,Kenneth,Garner,709,514-7810
47834,Gene,Schultz,236,441-6879
47835,Lance,Lewis,780,912-3372
47836,John,Andrews,639,880-4807
47837,Kathy,Turner,403,633-8622
47838,Cristina,Miller,709,696-4456
47839,Jennifer,Hanna,403,388-4787
47840,Elizabeth,Stevens,431,630-4645
47841,Elizabeth,Solis,438,934-8375
47842,Karen,Alexander,431,297-2983
47843,Danny,May,780,124-6661
47844,Michelle,Murphy,579,265-3803
47845,Jasmine,Smith,306,650-8432
47846,Juan,Johnson,306,559-7721
47847,Alejandro,Allen,519,799-2296
47848,Michael,Park,250,419-2546
47849,Jose,Douglas,581,658-4928
47850,Connor,Lucas,367,438-3499
47851,Zachary,Snyder,306,198-7674
47852,Lauren,Cooper,249,898-5059
47853,Arthur,Hansen,250,564-4802
47854,Amy,Stevens,647,110-4926
47855,John,Bridges,548,346-9792
47856,Jenna,Johnson,343,950-7569
47857,John,Ortiz,365,709-2800
47858,Gabrielle,Roberts,780,651-7690
47859,Shirley,Chen,403,963-2333
47860,John,Harvey,506,708-5141
47861,Jeremiah,Miller,367,360-1015
47862,Robin,Mason,226,569-5202
47863,Adam,Ferguson,780,988-4714
47864,Calvin,Villegas,647,221-1212
47865,Lindsay,Mclaughlin,825,429-6833
47866,Kathy,Washington,905,402-2131
47867,Rachel,Fisher,343,381-9803
47868,Shannon,Jackson,450,489-3250
47869,Frederick,Miller,705,589-4839
47870,Leah,Hurley,778,567-4012
47871,David,Brown,902,274-3924
47872,Mario,Williams,579,863-4247
47873,Mary,Jones,807,351-2367
47874,Margaret,Johns,581,257-8061
47875,Jeffrey,Colon,249,311-9431
47876,Teresa,Wilson,819,656-1585
47877,Erin,Mcconnell,782,356-1442
47878,Troy,Johnson,226,812-9927
47879,James,Kerr,604,385-1537
47880,Leslie,Villanueva,639,619-6829
47881,Adam,Sutton,709,837-4146
47882,Keith,Woods,548,748-3927
47883,Jamie,Mendez,431,115-9344
47884,Charles,Johnson,514,345-1862
47885,Melissa,Sanchez,431,838-1608
47886,Dylan,Chambers,249,783-3678
47887,Michelle,Ramirez,431,507-7908
47888,Patrick,Orr,519,373-4157
47889,Kelly,Williams,604,785-6347
47890,Gabrielle,Mason,438,934-4690
47891,Amy,Clark,367,587-7668
47892,Susan,Maldonado,548,393-5683
47893,Christine,Cox,548,124-6717
47894,Maria,Fleming,705,395-6814
47895,Sean,Benson,579,427-9009
47896,Tara,Gillespie,867,163-2737
47897,Andrew,Olson,902,445-5278
47898,Alan,Foster,867,940-2430
47899,Amanda,Lewis,431,648-4832
47900,Amanda,Carpenter,778,387-4854
47901,Jason,Gonzalez,778,692-6633
47902,Julie,Smith,613,194-7357
47903,Jennifer,Campos,403,159-7628
47904,Debbie,Huynh,450,802-9621
47905,Douglas,Reynolds,579,681-3200
47906,Priscilla,Griffin,587,251-5382
47907,Richard,Rowland,778,754-3019
47908,Michele,Stone,226,653-2033
47909,Elizabeth,Simpson,587,968-8372
47910,Ralph,Jones,807,482-6999
47911,Philip,Smith,705,343-5709
47912,Kristopher,Krause,418,441-7632
47913,Carrie,Day,367,894-6461
47914,Lynn,Liu,639,608-6563
47915,Eric,Sanders,639,820-1118
47916,Rebecca,Duarte,581,307-5134
47917,James,Montoya,416,172-1554
47918,Julia,Martin,418,544-4819
47919,Christian,Smith,343,809-6306
47920,Chelsea,Rivera,902,942-5571
47921,Laurie,Krause,367,589-2235
47922,Don,Smith,236,949-1430
47923,Caitlin,Barrera,778,868-8517
47924,Michael,Jackson,778,637-7046
47925,Rachel,Brandt,450,375-2686
47926,Timothy,Campbell,902,556-9648
47927,Daniel,Ellis,519,529-9030
47928,Jessica,Munoz,548,582-9854
47929,Kayla,Carey,431,604-9891
47930,Natalie,Davis,416,767-9079
47931,Meghan,Hopkins,506,753-6839
47932,Barbara,Colon,343,613-6582
47933,Michael,Luna,709,841-6739
47934,Patricia,Aguilar,709,932-3199
47935,Matthew,Krueger,367,280-7563
47936,Cody,Vaughn,867,207-1496
47937,Christine,Reilly,416,383-4701
47938,Dana,Mcintyre,250,773-6178
47939,Victoria,King,519,674-1138
47940,Jeff,Oliver,250,707-3010
47941,Carol,Griffin,807,174-7335
47942,Lydia,Hunter,780,630-1562
47943,Peter,Rice,867,290-1110
47944,Autumn,Peterson,905,524-1804
47945,Christopher,Hill,902,738-5494
47946,Lisa,Williamson,431,640-7481
47947,Riley,Hernandez,819,826-8353
47948,Nicole,Moore,514,291-5392
47949,Charles,Ramirez,367,474-4297
47950,Chad,Oliver,249,123-5130
47951,Nicole,Garcia,226,518-7732
47952,Jacqueline,Nelson,236,154-6710
47953,Joshua,Robinson,418,280-9718
47954,Nancy,Lloyd,514,342-2240
47955,Cody,Anderson,289,305-5820
47956,Sonya,Herrera,867,228-4919
47957,Ricardo,Allen,778,767-8153
47958,Christine,Lin,506,621-4496
47959,David,Perkins,709,821-3603
47960,Damon,King,250,564-8736
47961,Jimmy,Adkins,709,533-1956
47962,Marissa,Kennedy,825,358-6888
47963,Erin,Dean,604,551-2940
47964,Curtis,Wright,581,663-2156
47965,Jared,Villarreal,780,511-3765
47966,Chelsea,Graves,705,966-3700
47967,Michael,Alvarez,306,429-6772
47968,Allison,Stewart,867,876-3520
47969,Vincent,Costa,431,682-6734
47970,Tracy,Haynes,514,877-9988
47971,Chad,Gill,780,608-4114
47972,Tony,Davis,519,339-9177
47973,Justin,Ford,778,388-6431
47974,Meghan,Silva,519,342-4445
47975,Ernest,Perez,438,238-5245
47976,Brittany,Morris,825,969-5614
47977,George,Clements,437,464-1703
47978,Michelle,Brewer,807,809-8046
47979,Robin,Deleon,416,562-4630
47980,Brandon,Henson,367,769-7379
47981,Justin,Becker,579,316-3912
47982,David,Livingston,867,548-3802
47983,Daniel,Holt,902,309-1992
47984,Susan,Johnson,343,404-3483
47985,Christian,Miller,867,710-9112
47986,Danielle,Hernandez,709,649-9514
47987,Barbara,Smith,819,741-8605
47988,Chelsea,Mendez,365,410-8691
47989,Jackie,Schultz,506,222-2342
47990,Kristen,Anderson,506,499-8328
47991,Morgan,Richards,506,490-4242
47992,Michelle,Hill,519,698-8098
47993,Tyler,Torres,639,434-8466
47994,Renee,Hart,604,136-3805
47995,Robert,Hart,365,740-9352
47996,Caroline,Villarreal,579,676-8322
47997,Catherine,Freeman,437,932-9924
47998,Teresa,Fox,613,757-4964
47999,Marcia,Berry,905,518-1517
48000,John,Hill,367,467-5768
48001,Julie,Silva,416,751-1141
48002,Alexandria,Johnson,705,359-2787
48003,William,Hamilton,709,686-1260
48004,Carla,Patterson,709,370-7419
48005,Aaron,Conner,873,381-2736
48006,Jennifer,Hudson,450,708-2657
48007,Keith,Hodges,289,134-1885
48008,Kristin,Patel,647,568-8651
48009,David,Lee,807,996-6125
48010,Karen,Lambert,613,140-2466
48011,Anna,Hayden,780,270-5602
48012,Jessica,Joseph,226,415-7217
48013,Laura,Mann,604,295-1879
48014,Michael,Keller,403,588-7161
48015,Eric,Stevens,587,903-3113
48016,Dylan,Little,506,981-8155
48017,John,Curtis,873,540-3773
48018,David,Collins,226,107-7695
48019,Susan,Jimenez,226,252-2541
48020,John,Thomas,367,948-9051
48021,Timothy,Morton,705,530-9236
48022,Danielle,Hayden,647,331-9471
48023,Dwayne,Shaffer,306,369-5758
48024,Fernando,Stewart,579,509-2669
48025,Tammy,Baird,236,731-8343
48026,Danielle,Walker,204,150-4617
48027,Henry,West,587,658-4775
48028,Dylan,Blackburn,709,879-1663
48029,Heather,Marquez,306,636-6347
48030,Daniel,Morrison,705,918-7765
48031,Jacob,Tran,367,768-5199
48032,Robert,Sosa,236,742-3864
48033,Christina,Howe,416,871-5110
48034,John,Terry,519,839-9913
48035,Eric,Carney,506,290-5249
48036,Sarah,Lee,514,244-3321
48037,Jamie,Lane,867,429-4941
48038,Wendy,Morgan,782,161-8967
48039,Mark,Frost,639,409-3655
48040,Justin,Coffey,604,960-9010
48041,Kristen,Oliver,873,371-7202
48042,John,Wright,604,140-2447
48043,Rebecca,Williams,367,656-1165
48044,Sheila,Huang,902,991-5950
48045,Dawn,Fernandez,613,381-3044
48046,Sarah,Singleton,367,486-3741
48047,Brian,Smith,579,722-7030
48048,Justin,Walker,705,248-7306
48049,Kevin,Little,365,999-2684
48050,Melissa,Smith,780,464-1434
48051,Carolyn,Santiago,506,875-9209
48052,Michael,Mora,250,339-9083
48053,Christopher,Smith,519,527-5373
48054,Scott,King,418,775-2285
48055,Sean,Clark,367,275-6135
48056,Michael,Evans,250,455-9773
48057,James,Guerrero,236,622-7921
48058,Monica,Weiss,548,150-5216
48059,Megan,Hall,825,844-1407
48060,Shannon,Peters,416,574-4174
48061,Lori,Lopez,289,281-8898
48062,Ricky,Perkins,705,817-5245
48063,Shawn,Murphy,418,609-7638
48064,Robert,Reed,807,817-1214
48065,Matthew,Patterson,416,765-3679
48066,Stacey,Harper,647,595-9926
48067,Mark,Stark,867,396-2327
48068,Bryan,Wall,581,153-6466
48069,Edward,Kelley,519,186-3223
48070,Jeffrey,Cobb,403,858-9574
48071,Kevin,Murphy,289,592-6006
48072,Martha,Brown,367,595-7509
48073,Andre,Crawford,902,495-9682
48074,Eric,Avila,519,505-8983
48075,Julie,Pennington,709,857-1501
48076,Michelle,Griffin,418,715-1885
48077,James,Edwards,416,104-3264
48078,Russell,Wilson,450,897-9720
48079,Rachael,Williams,306,550-2406
48080,Michael,Mcknight,236,349-2675
48081,Diane,Brady,778,404-4615
48082,Allen,Elliott,581,503-4226
48083,Dana,Rodriguez,579,170-6832
48084,Jason,Bennett,825,163-1144
48085,Nicholas,Jackson,902,261-4490
48086,Zachary,French,902,279-8099
48087,Jennifer,Hanson,204,435-6855
48088,Joseph,Mccoy,709,173-8665
48089,Rachel,Smith,418,228-1676
48090,Deborah,Turner,365,334-9688
48091,Kevin,Taylor,506,371-9134
48092,Alexander,Casey,514,104-2376
48093,Jackie,Gibson,581,865-7356
48094,Kevin,Saunders,647,731-5137
48095,Bruce,Fox,647,124-1717
48096,Angela,Howard,289,702-3612
48097,William,Hogan,431,706-5462
48098,Ernest,Graham,506,446-2744
48099,Mary,Perez,306,224-4247
48100,Curtis,Hayes,365,904-5239
48101,Rebecca,Benson,306,275-7132
48102,Christopher,Nguyen,782,338-8099
48103,Tamara,Johnson,819,251-2274
48104,William,Watson,780,531-8584
48105,Jon,Gilbert,825,408-9840
48106,Sabrina,Browning,437,361-4866
48107,Ashley,Hull,867,420-2306
48108,Timothy,Moore,867,708-5781
48109,Brian,Avila,250,122-2350
48110,Samantha,Rivas,343,951-6131
48111,Andrew,Thomas,579,472-7758
48112,Barry,Cox,807,481-5172
48113,Michael,Watkins,613,987-2907
48114,Daniel,Cline,639,880-4563
48115,Allison,Moreno,418,595-1544
48116,Angela,Franco,450,898-5281
48117,Jocelyn,Moss,807,952-2616
48118,Jesse,Carter,431,314-2067
48119,Elizabeth,Lane,431,942-8818
48120,Barbara,Barnett,306,114-3145
48121,Thomas,Berry,778,989-3468
48122,Michele,Martin,647,875-1085
48123,Rhonda,Peters,204,742-1983
48124,Charles,Pierce,506,784-9578
48125,Patricia,Smith,819,736-8408
48126,Michael,Ali,438,836-7042
48127,Christopher,Mejia,450,565-8040
48128,Michael,Jimenez,416,262-3749
48129,Melissa,Bridges,902,733-3926
48130,Robert,Anderson,825,932-1730
48131,Dylan,Rodriguez,825,452-3501
48132,John,Thompson,249,128-6552
48133,Kenneth,Washington,778,222-8105
48134,Brian,Miller,778,173-8800
48135,Janet,Anderson,825,907-3258
48136,Maria,Oconnell,367,826-3391
48137,Michael,Chase,867,816-1856
48138,Stephanie,Marsh,249,394-6299
48139,Daniel,Morris,403,300-7854
48140,Dustin,Jones,780,957-3737
48141,Don,Callahan,250,481-8226
48142,Angel,Stone,709,967-9214
48143,David,Chang,343,311-8107
48144,Stephanie,Jones,647,426-3531
48145,Natalie,Lewis,579,871-5409
48146,Linda,Brown,418,675-4273
48147,Kelly,Garcia,506,366-4687
48148,Tiffany,Perry,403,244-3390
48149,Toni,Velazquez,905,639-4326
48150,Gina,Henry,431,661-9432
48151,Mary,Knight,579,301-7884
48152,Timothy,Martinez,418,215-4998
48153,Joshua,Day,807,777-2548
48154,Ashley,Mccall,519,885-4104
48155,Jasmine,Long,236,861-2819
48156,Melissa,Hayes,289,460-2101
48157,Jamie,Mercado,418,667-6601
48158,Victoria,Rogers,581,713-3725
48159,Michelle,Powers,416,915-1201
48160,Teresa,Hernandez,450,409-5774
48161,Kelly,Yu,250,313-1496
48162,Julie,Koch,343,241-7476
48163,Amy,West,587,147-5749
48164,Tom,Taylor,782,907-7234
48165,Jeffrey,Harper,249,825-4367
48166,Duane,Garcia,579,981-1794
48167,Sherry,Mendoza,514,529-5259
48168,Bryan,Perez,306,799-6479
48169,Emily,Davis,236,409-5923
48170,April,Vincent,431,626-7957
48171,Derrick,Cain,437,319-9634
48172,Jennifer,Bennett,343,544-1354
48173,Jennifer,Conner,867,627-8934
48174,Alexis,Norton,204,636-5961
48175,Kimberly,Porter,289,762-1398
48176,Kaylee,Hall,867,646-6980
48177,Michael,Kelly,236,233-6204
48178,Richard,Ramirez,204,893-1731
48179,David,Martinez,236,554-9191
48180,Anna,Wagner,416,829-8936
48181,Lisa,Miller,343,194-9012
48182,Todd,Combs,418,314-8731
48183,Margaret,Massey,343,466-4457
48184,Michelle,Castillo,437,948-9401
48185,Courtney,Smith,905,562-3154
48186,Cindy,Woodward,236,371-9576
48187,Stephanie,Brown,403,870-3246
48188,Adam,Le,647,756-5992
48189,James,Roberts,306,633-3300
48190,Eddie,Anthony,604,326-5952
48191,Anthony,Frye,450,363-9794
48192,Kelly,Jones,506,692-6427
48193,Jeffery,Evans,236,918-4767
48194,Brian,Smith,867,924-1918
48195,Ernest,Ford,289,192-7779
48196,Joshua,Brown,780,702-7653
48197,Michael,Snyder,807,462-5759
48198,Kimberly,Rodriguez,514,684-1709
48199,Cassandra,Wilson,289,841-7130
48200,Christine,Lozano,709,542-7281
48201,Karen,Johnson,604,226-9273
48202,Christina,Wilcox,639,402-5043
48203,Christopher,Garcia,873,1000-2735
48204,Felicia,Lynch,825,325-6784
48205,Tina,Wagner,778,633-3445
48206,Julie,Villarreal,905,975-4302
48207,John,Jackson,604,886-5940
48208,Kelly,Marshall,647,510-9849
48209,Christina,Thompson,807,358-1626
48210,Jessica,Rodriguez,418,699-6454
48211,Terri,Giles,437,192-7069
48212,Gabriel,Miranda,548,527-1010
48213,Kelly,Gordon,418,305-6973
48214,Gary,Haney,450,400-4932
48215,William,Atkins,587,139-7359
48216,Colleen,Smith,519,440-3387
48217,Brenda,Hawkins,902,428-7684
48218,James,Anderson,236,443-5344
48219,Angela,Smith,705,530-1676
48220,Michael,Lane,343,675-3802
48221,Bonnie,Walsh,613,151-8458
48222,Jay,Contreras,581,709-4473
48223,Lisa,White,705,492-4337
48224,Ana,Burgess,819,934-7446
48225,Samantha,Hernandez,437,867-8023
48226,Jose,Rodriguez,807,734-6903
48227,William,Alexander,416,809-6434
48228,Christopher,Rodriguez,431,488-8704
48229,Rachel,Palmer,519,832-6668
48230,Brian,Cooper,289,976-7940
48231,Anthony,Hatfield,705,603-6514
48232,Nathan,Tran,647,238-6543
48233,Jennifer,Stafford,418,135-9982
48234,Kelli,Richard,367,799-6823
48235,Dana,Bryan,437,265-8452
48236,Jennifer,Melton,639,368-8078
48237,Jason,Summers,579,560-3261
48238,Brittney,Leon,343,579-4194
48239,Elizabeth,Hernandez,867,372-6054
48240,Colton,Hernandez,902,106-6439
48241,Ann,Fitzpatrick,782,204-3051
48242,Hannah,Le,905,350-9690
48243,Cheryl,Frye,647,742-2443
48244,Isabella,Singleton,705,766-5038
48245,Samantha,Foster,873,448-9616
48246,Douglas,Lewis,867,425-8090
48247,Peter,Johnson,778,557-6235
48248,Amy,Wiggins,437,212-4247
48249,Dawn,Snyder,807,249-6888
48250,Rachel,Oneal,289,409-9006
48251,Jennifer,Parrish,249,922-4578
48252,Christy,Callahan,825,872-2145
48253,Christian,Garcia,250,774-6911
48254,William,Johnson,418,137-6413
48255,Juan,Mcconnell,778,800-6226
48256,April,Wallace,825,399-5753
48257,Aaron,Edwards,367,464-9712
48258,Justin,Archer,236,172-1273
48259,Julia,Herring,204,364-6810
48260,James,Gibson,905,421-7281
48261,Matthew,Jackson,249,481-9400
48262,Kayla,Vega,306,562-2301
48263,Sean,Pitts,778,404-5992
