buyer_id,first_name,last_name,age,city_id,marital_status_id,job_id,area_code,phone_number
79695,Gabriel,Cole,18,245,1,185,604,441-9422
79696,Jessica,Peters,52,145,1,417,403,499-6906
79697,Jane,Wilson,42,7,4,141,647,315-9881
79698,Sara,Hill,56,283,5,147,604,383-5497
79699,Andrew,Weiss,33,82,1,230,647,467-4357
79700,Randy,Flores,38,48,5,395,519,472-9563
79701,Rebecca,Cook,19,235,4,382,431,482-7844
79702,Melissa,Lopez,55,122,1,284,780,940-7865
79703,Tina,Pruitt,79,51,3,274,780,317-3228
79704,Timothy,Douglas,65,198,4,161,514,733-3320
79705,Laura,Cline,65,95,5,93,902,388-7899
79706,Danielle,Gonzalez,38,92,1,255,437,240-1876
79707,Thomas,Weiss,69,158,4,146,613,764-2930
79708,Kara,Myers,65,31,5,140,343,374-7581
79709,Michelle,Munoz,35,51,4,415,807,226-5273
79710,Andrew,Foster,44,61,2,239,365,261-2548
79711,Whitney,Warner,21,28,5,228,581,399-4294
79712,Maria,Payne,39,329,2,57,250,469-8982
79713,Gregory,Harrison,46,17,4,421,613,573-7970
79714,Jason,Lee,26,135,4,120,506,704-6400
79715,Brandy,Morris,81,128,5,91,450,826-1219
79716,Jose,Thomas,20,202,1,180,902,574-2935
79717,Michael,Strickland,43,390,2,427,438,727-1314
79718,Daniel,Pitts,78,56,5,223,519,842-6783
79719,Dustin,Martinez,30,72,1,61,647,471-1010
79720,Patricia,Waller,22,18,5,164,450,541-7441
79721,David,Mcclure,72,310,3,307,782,190-2128
79722,Karen,Malone,65,208,4,240,867,606-6998
79723,Carol,Wallace,36,315,2,234,778,552-7014
79724,Darryl,Hill,19,327,3,363,873,207-5153
79725,Jaime,Daniel,29,309,5,164,825,571-1620
79726,Karen,Ponce,43,249,1,17,604,602-5524
79727,Maria,Perkins,54,348,3,65,604,478-8530
79728,Melissa,Pena,41,209,1,128,343,598-4974
79729,Tina,Wilson,76,356,1,292,825,823-1254
79730,Emily,Johnson,46,57,2,364,639,680-2654
79731,Jonathan,Mcfarland,41,188,1,306,807,681-6613
79732,Jason,Bennett,55,354,5,161,709,673-2271
79733,Nancy,Ingram,58,53,1,293,604,532-6969
79734,Jennifer,Rodgers,42,12,4,387,867,421-7482
79735,Gregory,Marsh,68,120,5,204,579,596-3460
79736,Erika,Zavala,79,168,1,168,902,515-4368
79737,Amanda,Lara,33,145,2,357,873,141-2231
79738,John,Carr,37,95,4,51,226,121-2344
79739,Cindy,Chung,65,24,4,355,365,802-3713
79740,Stephen,Adams,79,159,3,7,579,352-5580
79741,Emily,Guzman,39,15,3,10,249,440-9028
79742,Javier,Nelson,56,313,4,259,905,386-7958
79743,Holly,Wright,50,83,5,51,587,184-5486
79744,Taylor,Jackson,38,383,2,197,807,243-1863
79745,Claudia,Freeman,32,240,1,389,709,786-3034
79746,Raymond,Hoover,69,387,2,301,905,759-1433
79747,Robert,Jefferson,60,172,2,16,709,155-6211
79748,Sarah,Ortiz,77,213,1,7,579,345-5902
79749,Daniel,Taylor,38,169,5,166,579,182-3974
79750,Robyn,Berger,39,214,3,237,613,506-7988
79751,Elizabeth,Hernandez,23,346,2,402,780,903-1102
79752,Sheila,Sexton,52,283,1,426,705,196-2852
79753,Brian,Khan,61,15,1,205,514,101-6663
79754,Luke,Kaiser,73,348,2,362,236,526-8237
79755,Wesley,Parks,74,335,1,124,431,780-9926
79756,Douglas,Reese,42,298,4,178,613,185-5951
79757,Megan,Ross,51,367,3,195,579,723-5297
79758,Cynthia,Medina,47,393,3,184,705,539-4106
79759,Lynn,Garcia,28,315,5,4,438,122-2922
79760,Travis,Montes,46,209,5,417,873,695-4897
79761,Tiffany,Davis,42,371,3,43,902,577-8280
79762,John,Reilly,46,142,5,123,289,251-1962
79763,James,Kelley,65,124,5,178,873,844-9599
79764,Tracey,Thompson,54,292,1,336,226,386-1070
79765,Kevin,Bowman,70,271,5,315,613,536-6350
79766,Mary,Atkinson,57,344,1,84,519,731-6426
79767,Brittany,Simmons,42,273,3,426,705,773-8697
79768,Rachel,Garcia,80,363,4,344,639,155-2813
79769,Samantha,Anderson,79,393,1,193,902,335-8908
79770,Kimberly,Brooks,20,260,4,241,782,238-3381
79771,Jason,Weiss,35,8,1,40,587,954-4177
79772,Alyssa,Hill,48,38,1,373,514,627-7024
79773,Elizabeth,Davis,24,272,3,134,438,865-2427
79774,Valerie,Huerta,51,361,5,325,613,934-3705
79775,Jason,Martin,48,4,3,365,437,696-3115
79776,Katherine,Gray,65,281,4,4,365,446-7171
79777,Madeline,Holt,24,38,5,132,306,990-1969
79778,Karen,Hamilton,44,310,1,334,639,681-4658
79779,Elizabeth,Torres,73,118,4,180,709,289-9330
79780,Jodi,Miller,41,143,5,121,418,600-3937
79781,Shelby,Brown,79,84,1,47,780,415-7870
79782,Cynthia,Cole,69,194,2,215,289,131-5970
79783,Tracy,Bolton,79,117,2,398,902,1000-5488
79784,Lynn,Whitaker,59,327,5,289,437,649-9216
79785,Kyle,Moore,57,354,3,273,825,923-3039
79786,Carl,Wang,35,7,5,287,778,303-5814
79787,Lisa,Davis,40,171,5,40,431,204-4144
79788,Andrew,Smith,23,173,1,419,780,182-6343
79789,Linda,Davis,45,14,4,268,416,165-7754
79790,Traci,Gomez,27,260,2,18,905,541-5643
79791,Sean,Moore,38,377,1,303,403,646-8370
79792,Larry,Reilly,44,38,4,288,204,872-5760
79793,Catherine,Guerra,76,172,4,211,825,658-5130
79794,Russell,Tucker,37,385,1,349,367,689-5196
79795,Tammy,Woods,77,98,5,127,306,361-7903
79796,Jonathan,Mccullough,64,64,5,293,289,346-5997
79797,Leslie,Gonzales,60,369,5,181,249,401-9212
79798,Brandon,Schmidt,49,270,2,174,306,764-7393
79799,Cheyenne,Abbott,27,76,2,248,250,334-2349
79800,Alexandria,Hernandez,78,239,5,125,438,565-4838
79801,Melissa,Gardner,37,175,2,9,306,884-8300
79802,Todd,Russell,49,113,3,287,581,569-6065
79803,Diana,Norris,22,261,2,215,437,374-5321
79804,Ryan,Cooper,63,128,1,77,343,871-7304
79805,Tyler,Bennett,24,74,5,411,581,785-6686
79806,Jennifer,Holmes,51,193,1,201,780,933-1181
79807,George,Benson,28,393,3,256,548,193-5879
79808,Bruce,Johnson,43,1,5,297,825,724-7284
79809,Michael,Wright,22,382,3,225,819,573-9772
79810,Charles,Garcia,24,208,3,313,236,768-5107
79811,Sheri,Barnett,77,346,1,205,778,842-7935
79812,Deborah,Salazar,35,35,3,379,819,851-4647
79813,David,Porter,72,97,2,225,416,935-8922
79814,Rebekah,Pace,81,138,3,391,548,500-4250
79815,Shannon,Perry,52,282,1,220,519,776-1830
79816,Julia,Marquez,19,261,4,85,604,222-7870
79817,Charles,Tucker,51,256,4,353,431,800-4394
79818,Erica,Howard,60,103,2,183,902,455-9592
79819,Crystal,Cordova,25,373,2,18,639,776-2886
79820,Heather,Rivera,80,174,5,23,250,627-2532
79821,Monica,Mcclain,56,54,5,34,506,744-2068
79822,Margaret,Dennis,70,133,4,155,343,616-1951
79823,Ronald,Lucero,48,129,2,274,289,133-2165
79824,Brittany,Morales,68,392,2,423,418,609-2968
79825,Joanna,Hunter,40,332,4,293,613,750-4936
79826,Laura,Wells,79,133,2,50,418,857-5705
79827,Patricia,Johnson,80,12,4,150,250,765-3307
79828,Joseph,Barr,39,125,3,414,579,307-8090
79829,Tracy,Hart,49,152,1,368,613,578-2875
79830,Daniel,Stanley,55,120,5,224,226,449-4640
79831,Wendy,Olson,18,273,1,238,548,529-9503
79832,Christopher,Martinez,74,366,3,17,613,924-8301
79833,Scott,Walsh,42,124,5,100,604,518-4616
79834,Jennifer,Burton,67,201,5,130,825,942-5755
79835,Mark,Herring,75,68,2,230,438,647-3654
79836,Matthew,Williams,24,275,5,31,587,535-9170
79837,Nicole,Russo,35,290,4,428,807,910-2875
79838,Shannon,Gray,77,82,5,49,782,227-9084
79839,Chad,Jackson,37,148,1,328,705,198-3078
79840,Drew,Walker,24,247,2,263,450,828-6174
79841,John,Kelly,24,25,1,128,807,200-1285
79842,John,Thomas,41,305,3,46,416,231-7516
79843,Jaime,Bailey,57,83,1,371,639,861-8530
79844,Tina,Perkins,74,334,5,213,431,538-1695
79845,Terri,Espinoza,23,130,5,359,902,971-6431
79846,Joshua,Brennan,80,365,4,60,450,340-5792
79847,Debra,Hurst,77,268,2,69,403,1000-1909
79848,Joshua,Rocha,43,219,2,398,343,834-6208
79849,Christian,Ray,55,81,4,104,705,924-6451
79850,Jose,Coleman,74,293,4,216,367,418-7411
79851,Austin,Spears,60,325,1,292,579,550-3187
79852,Nicholas,Bauer,61,60,5,353,250,473-3006
79853,Albert,Chen,75,252,2,326,343,215-2987
79854,Rodney,Brown,44,7,4,271,367,136-4912
79855,Angelica,Schneider,22,210,1,111,548,528-1644
79856,Matthew,Cardenas,28,143,1,174,581,370-9808
79857,Craig,Baker,43,263,5,14,902,868-8229
79858,Andrea,Lewis,33,198,3,23,418,609-3052
79859,Jonathan,Wall,29,370,2,163,306,286-7628
79860,Cindy,Hawkins,81,210,2,20,506,789-7848
79861,Maria,Johnson,31,170,3,183,613,736-8005
79862,Michael,Blair,68,309,4,65,236,107-6919
79863,Christopher,Taylor,79,344,2,142,367,732-8778
79864,Michael,Anderson,64,153,2,55,780,511-2534
79865,Morgan,White,69,137,3,239,306,166-9648
79866,Jennifer,May,38,232,3,89,204,810-8451
79867,Charlene,Wood,28,161,4,353,778,273-3378
79868,George,Martin,44,13,4,252,226,386-9284
79869,Carlos,Allen,51,75,3,63,604,616-9062
79870,Richard,Thompson,32,105,2,75,506,883-9043
79871,Richard,Nunez,73,239,4,131,782,507-8012
79872,Karen,Wilson,53,188,1,258,343,184-5339
79873,Tammy,Kane,59,146,4,390,431,461-9535
79874,Lisa,Thomas,53,375,2,209,613,709-8597
79875,Christopher,Stewart,40,277,5,429,250,301-6488
79876,Tracy,Bonilla,20,107,3,249,367,638-9487
79877,Brianna,Camacho,51,224,4,98,873,619-3138
79878,Marissa,Aguilar,54,156,5,88,365,325-3802
79879,Lauren,Riley,45,30,5,182,365,752-1715
79880,Eugene,Whitney,35,74,3,90,438,625-6160
79881,William,Anderson,41,6,3,1,289,376-6462
79882,Jasmine,Sellers,42,356,4,274,780,906-4647
79883,William,Mullen,19,361,5,33,450,366-8755
79884,Michele,Bean,73,11,1,418,780,349-2911
79885,Douglas,Dennis,34,111,1,154,782,641-3042
79886,Anthony,Washington,81,71,2,51,343,774-5334
79887,Hannah,Rollins,21,137,4,403,873,860-9137
79888,Mark,Wilson,24,182,5,35,403,449-6496
79889,Patrick,Peck,76,272,5,80,519,947-1244
79890,Paula,Krause,28,106,1,339,902,447-1312
79891,Matthew,French,63,301,5,153,778,486-1202
79892,Elizabeth,Mckay,39,127,5,193,365,475-7384
79893,Autumn,Decker,75,240,4,249,825,964-5582
79894,Krista,Morris,43,4,2,202,403,150-4882
79895,Bradley,Kim,42,88,1,192,581,410-9983
79896,Dale,Hernandez,36,277,3,48,587,516-7737
79897,Belinda,Silva,29,5,4,391,226,685-6296
79898,Deborah,Wright,42,161,1,90,343,714-4031
79899,Deborah,Simpson,50,351,2,335,579,770-9734
79900,Joseph,Brown,54,126,1,195,705,851-3325
79901,Cristina,Shah,53,31,3,319,587,522-7417
79902,Tina,Rodriguez,46,93,1,371,782,792-3762
79903,Jeffrey,Hines,50,262,2,397,867,817-4653
79904,Antonio,Johnson,27,5,3,95,613,577-8976
79905,Wendy,Villarreal,35,336,1,288,226,492-3232
79906,John,Townsend,61,69,3,358,250,691-4703
79907,Amy,Owens,18,80,4,187,226,736-8333
79908,Jasmine,Ross,65,137,3,160,437,475-2910
79909,Shawn,Richardson,46,216,4,369,709,396-9251
79910,Jason,Shaw,26,49,4,249,236,213-8411
79911,Gina,Patel,25,326,3,119,873,271-5342
79912,Steven,Norman,69,366,1,159,438,819-2719
79913,Stephanie,Holt,69,76,2,143,250,949-4468
79914,Steven,Villa,36,152,3,289,367,689-1058
79915,Brenda,Montgomery,65,320,1,185,437,778-1960
79916,Brianna,Chapman,68,309,1,89,519,166-1543
79917,Jillian,Ross,65,84,4,60,867,725-2112
79918,Robyn,Collins,32,171,3,105,587,468-3600
79919,Vanessa,White,30,136,1,225,587,309-9249
79920,Morgan,Tapia,30,72,1,217,604,567-5093
79921,Gabriel,Taylor,31,384,4,56,819,895-4373
79922,Kelly,Price,21,379,5,228,236,692-9594
79923,Jenna,Webster,71,316,4,199,431,645-2410
79924,Kathryn,Mccall,26,214,3,185,519,255-4287
79925,Robert,Alvarado,57,202,5,368,905,481-9307
79926,Kevin,Burke,59,110,4,89,709,341-9576
79927,David,Payne,57,126,4,394,780,367-6193
79928,Samantha,Miranda,64,143,5,317,450,277-5306
79929,Anthony,Brown,69,220,2,217,709,991-1941
79930,Shelly,Ballard,35,6,3,119,825,861-8929
79931,Melody,Smith,59,221,1,404,365,532-1615
79932,Michelle,Bowen,46,380,4,98,705,442-9713
79933,Michael,Hogan,47,252,4,135,514,170-1536
79934,Marilyn,Snyder,76,170,3,351,249,302-5068
79935,Connor,Walker,74,171,5,340,705,665-7540
79936,Patricia,Lewis,55,180,3,43,709,779-5793
79937,Michael,Gordon,58,100,1,210,905,571-4308
79938,Sharon,Lozano,81,99,2,267,289,183-7692
79939,Matthew,Fields,35,27,1,389,306,658-4827
79940,Manuel,Campbell,43,386,1,366,519,675-5440
79941,Matthew,Gibson,33,295,1,163,780,333-9212
79942,Abigail,Adams,59,209,1,84,226,799-3239
79943,Cindy,Thompson,44,218,4,297,902,690-2194
79944,Robin,Payne,28,368,2,409,403,977-5527
79945,Daniel,Hansen,20,131,3,416,604,727-3276
79946,Charles,Richardson,43,282,1,93,289,968-7863
79947,Gina,Pope,59,24,2,321,450,916-1392
79948,Victoria,Scott,78,218,2,150,438,199-7712
79949,Lynn,Jackson,18,284,1,206,780,832-4260
79950,John,Heath,23,271,3,121,587,486-9487
79951,David,Nichols,18,392,5,75,705,766-2806
79952,Tamara,Cruz,21,202,3,91,438,105-2473
79953,Catherine,Wells,30,86,5,180,705,171-7706
79954,Caitlin,Leon,76,175,2,370,579,855-7850
79955,Chad,Page,35,379,2,38,519,647-7498
79956,Joshua,Hamilton,33,260,5,62,418,785-4624
79957,Angelica,Stuart,30,260,1,346,236,788-9453
79958,Darryl,Bishop,54,307,4,267,604,492-3588
79959,Dustin,Silva,31,356,2,330,613,836-7839
79960,Sandra,Hale,48,358,3,241,639,574-3881
79961,Christopher,Hubbard,33,257,3,316,709,396-7456
79962,Kimberly,Nguyen,58,10,1,376,418,924-3102
79963,Brenda,Martin,39,41,1,301,709,701-1065
79964,Theresa,Johnson,23,51,5,79,343,344-4177
79965,John,Fields,72,64,5,70,780,728-4981
79966,Andrea,Mclean,74,237,1,201,807,978-9686
79967,Carol,James,18,2,1,354,579,393-8561
79968,Peter,Lyons,30,375,5,59,236,890-7827
79969,Debbie,Flowers,19,260,4,79,343,546-2058
79970,Andrew,Morse,35,147,3,146,438,670-8810
79971,John,Mccoy,57,11,1,267,437,365-8717
79972,Jason,Dodson,51,71,5,286,306,667-3038
79973,Charles,Sanchez,35,217,3,264,365,961-5801
79974,Matthew,King,81,11,2,292,450,261-1931
79975,Tracy,Miller,78,272,3,423,236,158-1106
79976,Kayla,Garner,43,385,2,60,905,793-5842
79977,Dustin,Delgado,61,185,3,235,867,943-4392
79978,Rachel,Jones,19,378,4,200,250,339-6642
79979,Tiffany,Miller,23,224,2,64,709,106-2630
79980,Lisa,Carroll,71,211,2,388,604,511-9795
79981,Derek,Gutierrez,22,371,1,292,519,986-9357
79982,Kim,Moore,18,97,3,30,450,677-5637
79983,Diane,Thomas,65,352,4,86,418,240-5421
79984,Eric,Sellers,25,71,2,27,367,206-3829
79985,Roger,Martin,27,28,5,148,709,359-7214
79986,John,Holloway,18,6,5,203,289,121-6130
79987,Richard,Gonzalez,43,41,5,301,780,859-9259
79988,Stephen,Edwards,32,370,1,79,306,760-5315
79989,Patrick,Henderson,37,290,2,197,226,201-4516
79990,Lori,Gilbert,73,294,2,408,226,796-7800
79991,Derrick,Burch,30,264,5,16,780,641-9380
79992,Matthew,Hopkins,60,199,4,210,819,630-6682
79993,Ryan,Green,41,114,4,282,613,167-8429
79994,Justin,Jones,35,185,3,240,778,545-8605
79995,Michael,Patterson,56,95,4,184,204,916-2382
79996,Crystal,Morgan,54,195,5,94,289,415-1028
79997,John,Vincent,32,6,5,178,780,990-2887
79998,Brent,Mooney,30,106,5,186,403,126-1635
79999,Anthony,Browning,60,30,2,382,867,192-8182
80000,Lisa,Harris,23,30,2,413,867,305-4626
80001,Stephen,Wright,73,308,4,23,403,211-9484
80002,Jodi,Freeman,26,214,1,422,873,220-7347
80003,Joseph,Ramos,51,377,5,186,778,661-2189
80004,Joseph,Charles,75,376,4,320,613,320-5446
80005,Jamie,Rogers,25,373,2,344,647,871-7755
80006,April,Farrell,62,315,5,369,236,103-5393
80007,Jessica,Bennett,51,373,3,385,581,866-9435
80008,Angela,Boyd,65,14,5,367,343,150-1725
80009,Kathleen,Hernandez,52,196,4,150,450,782-1698
80010,Joseph,Garcia,27,31,2,17,825,387-1379
80011,Meghan,Butler,61,96,2,264,587,489-3940
80012,Nathan,Thompson,68,314,4,418,418,620-5905
80013,Monica,Marshall,78,97,1,132,825,292-8072
80014,Daniel,Henderson,54,158,4,181,437,204-7151
80015,Joseph,Jones,26,3,5,394,450,209-8084
80016,Amy,Scott,37,86,5,145,581,262-7448
80017,Julia,Mendez,45,39,5,166,819,913-7578
80018,Penny,Trujillo,48,368,1,403,639,787-3573
80019,Andrea,Mata,47,326,5,130,226,817-8872
80020,Julian,Griffith,73,236,1,358,647,864-1713
80021,Jill,Rodriguez,40,52,1,266,780,228-9185
80022,Mark,Shepard,38,210,4,127,613,815-8577
80023,Brianna,King,47,348,2,225,825,256-8240
80024,Michael,Hernandez,35,382,3,282,867,565-5498
80025,Amanda,Alvarez,38,235,3,339,709,652-1981
80026,Jerry,Grimes,70,110,2,157,867,806-1859
80027,Jennifer,Flores,74,359,5,38,289,383-8185
80028,Sarah,Castillo,56,84,3,360,450,732-2962
80029,Kyle,Moore,32,291,2,64,867,707-5462
80030,Michael,Hanson,27,390,2,164,905,724-9385
80031,Darren,Harris,18,388,5,385,604,497-3298
80032,Kyle,Moore,81,245,3,165,514,307-4226
80033,Susan,Johnson,27,175,5,98,431,701-8602
80034,John,Adams,72,89,1,144,365,809-1558
80035,Thomas,Hill,69,348,3,207,306,480-5950
80036,Beth,Acosta,79,309,3,349,873,165-7497
80037,Karen,Cook,73,281,1,389,365,281-7401
80038,Jacob,Campbell,51,385,3,98,416,906-5650
80039,Matthew,Newman,50,142,5,185,709,794-8101
80040,Christopher,Smith,80,88,5,178,867,535-1119
80041,Joshua,Wilson,68,273,4,65,604,120-3480
80042,Aaron,Torres,62,278,5,80,587,710-8667
80043,Melissa,Hall,44,119,3,232,367,551-9082
80044,Mark,Brown,27,378,1,198,709,748-9015
80045,Kenneth,Stark,37,207,3,40,519,838-5652
80046,Michael,Johnson,41,25,4,80,867,348-8617
80047,Krystal,Lang,39,110,5,29,365,470-2270
80048,Manuel,Rhodes,24,271,4,103,437,635-4318
80049,Mark,Phillips,37,286,4,50,403,522-7140
80050,Danielle,Wood,22,217,1,151,306,857-8003
80051,Jose,Williams,49,187,3,319,873,732-5328
80052,Alyssa,Dodson,28,290,4,341,807,188-3514
80053,Terry,Garcia,35,282,3,214,905,891-1061
80054,Rebecca,Gentry,18,203,4,312,514,958-4648
80055,Christopher,Owens,27,77,2,74,867,718-9533
80056,Stacy,Jenkins,31,180,5,43,226,430-7991
80057,Monica,Bullock,39,390,4,359,519,270-2579
80058,Eric,Martin,54,31,1,427,905,196-2292
80059,Patricia,Hughes,70,303,5,220,581,736-3699
80060,Robin,Hall,37,256,3,200,905,954-6885
80061,William,Martinez,78,204,1,234,306,972-6281
80062,Madison,Anderson,37,84,4,369,416,828-2239
80063,John,Mitchell,21,283,4,340,782,682-7798
80064,Jessica,Williams,43,85,2,96,548,119-6055
80065,Jennifer,Figueroa,26,197,3,159,905,574-5406
80066,Robert,Wood,64,165,4,181,289,214-6681
80067,Adam,Pace,38,4,3,155,905,718-1221
80068,Zachary,Morris,55,383,3,10,905,399-7095
80069,James,Smith,43,242,5,34,250,188-3859
80070,Mark,Wallace,71,195,4,304,431,606-2232
80071,Rita,Moran,79,151,4,375,250,767-3708
80072,Stacey,Ball,63,325,5,67,450,171-9451
80073,Larry,Maxwell,46,258,2,35,782,527-6897
80074,Jane,Nichols,37,28,5,125,226,242-3346
80075,William,Williams,33,275,3,376,416,806-9506
80076,Matthew,Palmer,35,374,2,379,431,621-9402
80077,Charles,Smith,18,269,4,203,705,705-9335
80078,Kristin,Johnson,30,292,4,192,604,522-4806
80079,Madison,Valdez,48,65,4,239,418,102-9461
80080,Stephanie,Valentine,64,174,3,161,519,517-6814
80081,William,Williams,70,319,4,350,438,318-8585
80082,Pamela,Mathis,56,246,2,102,506,520-6137
80083,Mario,Thomas,78,326,1,275,825,793-9556
80084,Jessica,Norton,44,265,4,417,604,922-3176
80085,James,Kirby,80,45,2,364,579,523-3498
80086,Jennifer,Patton,81,66,2,99,367,629-4134
80087,Jeffrey,Patterson,56,317,2,192,705,306-4237
80088,William,Jensen,29,198,4,410,579,683-7239
80089,Kenneth,Peterson,81,63,1,184,647,753-8149
80090,James,Lamb,59,332,1,1,367,575-2752
80091,Jeremy,Harrison,64,306,2,415,709,272-3389
80092,Richard,Johnston,70,356,5,230,438,679-6702
80093,James,Medina,34,44,3,262,778,575-2644
80094,Richard,Chung,25,268,3,194,250,684-4562
80095,Travis,Lang,30,72,3,98,819,298-3691
80096,Diane,Solomon,64,259,4,128,437,767-1481
80097,Gary,Sanders,42,390,1,377,514,259-9626
80098,Sara,Wells,58,114,3,234,548,500-5627
80099,Taylor,Hart,60,253,5,194,613,163-5952
80100,Victor,Ward,23,124,5,425,581,604-5723
80101,Gary,Trujillo,52,273,3,295,204,463-4973
80102,Sean,Clark,33,336,4,210,825,432-4443
80103,Philip,Brown,75,11,2,31,905,424-1420
80104,Megan,Parker,26,326,3,414,367,207-4504
80105,Roy,Orozco,69,144,2,90,709,996-7352
80106,Nicole,Olson,32,276,3,72,249,649-2894
80107,James,Wilson,34,117,3,224,579,589-8064
80108,Ann,Short,45,363,1,368,403,553-8598
80109,Sarah,Flynn,27,327,2,198,249,111-2205
80110,Scott,Harper,39,360,3,165,365,868-5163
80111,Bailey,Schultz,71,229,5,301,548,621-3325
80112,Anita,Robertson,63,185,2,369,403,767-3441
80113,Kimberly,Case,56,132,2,87,450,195-7202
80114,Caitlin,Shields,49,26,4,299,236,844-1769
80115,Amanda,Lee,45,240,5,209,506,222-5252
80116,Michael,Bryant,81,126,5,289,581,361-6540
80117,Francisco,Crawford,64,251,5,155,867,933-7806
80118,Brandon,Kelley,21,14,1,107,807,394-1754
80119,Christine,Stewart,33,182,4,155,905,523-1500
80120,Melissa,Hill,26,341,1,59,250,423-1461
80121,Steven,Hill,26,98,5,33,306,117-2135
80122,James,Robbins,24,108,1,175,438,644-7776
80123,Brittany,Bailey,76,392,2,292,778,629-7268
80124,Juan,Robertson,18,295,3,28,226,175-6292
80125,Laurie,Ashley,35,101,3,145,782,683-6332
80126,Daniel,James,69,86,2,397,902,364-5592
80127,Kevin,Braun,37,239,3,190,250,612-6867
80128,Dorothy,Preston,31,150,2,110,587,724-7916
80129,Zachary,Phillips,36,116,4,335,579,974-3496
80130,Leslie,Black,49,356,5,238,343,881-9878
80131,Jonathan,Peters,54,24,1,162,579,672-8438
80132,Catherine,Roberts,76,289,1,413,519,601-2793
80133,Felicia,Hines,31,231,2,302,204,622-6524
80134,Brandon,Gray,61,367,3,141,365,825-1331
80135,Christopher,Weaver,27,378,4,137,450,721-9115
80136,Brianna,Morris,63,194,1,393,365,851-3852
80137,Gina,Phelps,63,18,1,39,403,547-7625
80138,Zachary,Shaw,21,8,5,85,709,695-1275
80139,Amy,Turner,53,293,1,236,506,269-5136
80140,Sarah,Munoz,77,374,3,23,289,705-7674
80141,Andrew,Ayala,54,137,1,173,902,953-4417
80142,Julie,Johnson,81,167,3,153,873,132-6963
80143,Ashley,Parker,34,227,2,90,450,133-5529
80144,Anthony,Hall,71,40,3,431,367,355-9878
80145,Justin,Phillips,80,52,1,31,867,755-4818
80146,Jeffrey,Murphy,41,58,2,266,639,202-9111
80147,Michael,Ray,54,129,2,259,587,543-9820
80148,Stacy,Mendez,62,58,2,86,236,131-7801
80149,Krista,Lewis,27,93,2,145,236,466-6843
80150,Jon,Marshall,31,122,3,401,236,283-4315
80151,Brandon,Johnson,43,325,2,44,236,200-1343
80152,Jose,Fisher,80,200,3,127,204,719-3403
80153,Amy,Grant,70,2,1,120,639,736-7257
80154,Stephen,Burns,32,19,1,200,226,473-9382
80155,David,Adams,79,142,4,399,226,653-3293
80156,Fernando,Young,18,266,1,15,289,384-3713
80157,Heidi,Watson,74,120,1,180,873,379-3072
80158,Michael,Dudley,79,168,1,426,604,636-2976
80159,Keith,Bell,31,144,5,109,289,231-8909
80160,Jeremiah,Lopez,79,326,4,229,782,317-3614
80161,Kristen,Payne,68,79,5,65,365,238-5326
80162,Marvin,Ruiz,61,89,1,213,367,267-3394
80163,Rebecca,Gonzales,30,66,4,192,289,658-4573
80164,James,Anderson,19,52,5,9,587,450-9142
80165,Brian,Li,61,59,4,1,249,825-9061
80166,Jonathan,Burch,32,221,5,45,548,390-1820
80167,Gabriel,Peterson,71,146,2,8,782,514-2173
80168,Andrew,Jenkins,65,278,4,349,902,428-3014
80169,Laura,Thomas,59,316,5,214,905,535-1577
80170,Diana,Lara,45,108,1,82,782,347-4034
80171,Paul,Evans,78,4,5,367,705,487-6128
80172,John,Martin,68,142,5,33,250,681-4827
80173,James,Morris,37,84,5,154,639,781-1012
80174,Julie,Parker,81,111,1,164,249,381-6547
80175,Sheri,Sloan,29,119,2,218,403,916-5356
80176,Brian,Lyons,33,122,4,402,819,141-9718
80177,Richard,Lee,29,200,2,144,289,605-9869
80178,Sean,Smith,26,264,4,120,581,464-8201
80179,Nicole,Anderson,77,18,5,315,548,129-4642
80180,Patrick,Miller,42,323,4,226,639,812-5961
80181,Keith,Hoffman,28,247,2,211,819,821-2950
80182,Patricia,Davis,75,355,5,175,204,270-1573
80183,Richard,Cole,72,146,3,1,778,588-3022
80184,Chelsea,Jones,40,356,5,268,581,784-2560
80185,Theresa,Jensen,24,384,5,346,343,265-8901
80186,Katherine,Decker,49,161,2,42,780,659-3976
80187,Douglas,Odonnell,52,375,1,194,450,494-4209
80188,Natasha,Stewart,59,324,4,314,367,467-2783
80189,Susan,Davis,27,329,4,286,819,557-8532
80190,Jennifer,Davis,40,6,4,120,249,826-2557
80191,Tiffany,Torres,24,35,2,320,431,414-6023
80192,Megan,Bradley,72,356,1,392,780,673-7612
80193,Michael,Washington,38,302,3,2,437,336-4799
80194,Barbara,Thomas,41,76,2,357,416,110-4392
80195,Brian,Huffman,43,97,2,268,902,419-7158
80196,Kyle,Nguyen,78,299,4,57,778,625-4067
80197,Robert,Ford,46,244,4,95,867,212-4591
80198,Lisa,Williams,56,168,4,392,226,909-2752
80199,Alexander,Roman,78,148,2,220,226,422-8512
80200,Tracy,Hall,70,61,4,366,306,208-2194
80201,Joshua,Perez,27,1,3,387,306,351-7723
80202,Phillip,West,64,330,1,417,249,144-8660
80203,Anthony,Scott,40,229,1,117,639,256-2575
80204,Melissa,Johnston,60,201,2,15,431,393-1380
80205,John,Davis,37,278,1,254,403,257-2075
80206,Carl,Jensen,39,316,1,14,778,227-6725
80207,Monique,Jones,62,216,4,52,367,234-9910
